EJER;CCAA;PROV;SEXO;NACIONALIDAD;MODELO;M100_1;M100_2;M100_3;M100_4;M100_5;M100_6;M100_7;M100_8;M100_9;M100_10;M100_11;M100_12;M100_13;M100_14;M100_15;M100_16;M100_17;M100_18;M100_19;M100_20;M100_21;M100_22;M100_23;M100_24;M100_25;M100_26;M100_27;M100_28;M100_29;M100_30;M100_31;M100_32;M100_33;M100_34;M100_35
2016;77;99;2;0;100;477191659,540000;390076560,880000;15302380,900000;182737,690000;5946599,050000;15352289,660000;14114090,730000;9225823,840000;185240,140000;1489108,670000;15414733,310000;440092834,430000;29787608,980000;469880443,410000;428779901,920000;29734866,150000;458471615,210000;190539600,000000;131991750,000000;39899900,000000;337450,000000;18310500,000000;42542327,170000;41946519,520000;84488846,690000;3568743,710000;39007311,470000;533198,810000;0,000000;41429012,290000;-3544379,660000;-5441931,320000;4948276,650000;24213;22866
2016;77;99;2;1;100;10485798,910000;6396794,560000;130245,080000;2397,750000;97254,730000;413471,370000;910789,440000;1499274,560000;27373,550000;302339,070000;663522,260000;9731778,920000;791505,490000;10523284,410000;9002837,490000;790735,620000;9784097,400000;11279745,000000;6590050,000000;4212095,000000;5100,000000;472500,000000;758848,470000;643855,940000;1402704,410000;41887,440000;420857,340000;2538,470000;0,000000;922676,840000;23052,590000;-123811,040000;472213,630000;1335;1165
2015;1;4;1;0;100;2296028432,630000;1831188309,390000;57036923,440000;1419446,690000;35411636,040000;34026407,820000;135757410,900000;35688207,470000;188705507,060000;7966534,550000;61730922,610000;2298102468,540000;118249378,500000;2416351847,040000;2145551048,050000;117417666,890000;2260999521,170000;1054896693,970000;787581300,000000;194250685,640000;1438058,330000;71626650,000000;190313434,750000;201420635,630000;391734070,380000;21608255,830000;145838,180000;1026019,050000;650393,970000;369446804,130000;-18157410,820000;-22183316,530000;6168157,890000;169885;133058
2015;1;4;1;1;100;222056908,370000;113843373,740000;2785730,890000;39791,160000;408560,940000;914932,720000;6925405,530000;3470958,570000;2829018,930000;151270,530000;3508596,880000;128939697,080000;6382861,310000;135322558,390000;118532363,760000;6309718,740000;124818033,770000;169401525,000000;132285650,000000;35299700,000000;52175,000000;1764000,000000;6286880,810000;6839959,570000;13126840,380000;642534,020000;756,000000;12958,350000;22813,470000;12068130,230000;-557188,630000;-1145131,810000;1049843,180000;26675;23270
2015;1;4;2;0;100;1572054621,630000;1140904000,530000;41825822,150000;1148036,950000;26708142,820000;33845563,410000;60712212,840000;22673909,790000;77646825,370000;5159482,030000;47788768,190000;1385764531,550000;89263180,290000;1475027711,840000;1336189261,140000;88755653,090000;1424218876,430000;835850998,800000;634944050,000000;149906497,140000;1255441,660000;49745010,000000;108788436,660000;115194722,500000;223983159,160000;13747530,020000;31284,860000;999332,000000;470064,440000;209516864,750000;-6255412,110000;-11726013,120000;12782104,010000;117388;108766
2015;1;4;2;1;100;116567794,270000;56502688,490000;1413608,430000;66372,980000;311581,920000;629011,910000;2796839,400000;1670122,700000;1176954,090000;154911,640000;1319987,970000;63672647,500000;2828734,890000;66501382,390000;59984215,980000;2801814,910000;62738294,030000;98692325,000000;73704300,000000;23935900,000000;74125,000000;978000,000000;2461365,760000;2715910,910000;5177276,670000;404010,640000;0,000000;11978,550000;21912,420000;4606836,600000;-523734,680000;-1177562,710000;1457121,030000;14013;12913
2015;1;11;1;0;100;5557110500,260000;4578367836,230000;95836414,680000;1857205,220000;46884257,560000;63989529,320000;223769544,430000;73675362,910000;28808355,790000;15417652,510000;86297845,450000;5070226793,170000;180747847,680000;5250974640,850000;4658278116,250000;178339276,370000;4834007091,810000;2229880204,970000;1586837100,000000;445661550,000000;2629121,650000;194752433,320000;415887698,540000;436931024,010000;852818722,550000;40556666,320000;268995,160000;2956490,950000;1602109,590000;802167627,010000;-105271490,170000;-115282701,460000;14668851,090000;373842;266033
2015;1;11;1;1;100;70278086,960000;57113047,300000;2817532,960000;70249,840000;393179,950000;1152290,120000;7900171,370000;3819683,520000;33609,870000;113236,150000;2211914,480000;71245478,240000;5072035,920000;76317514,160000;66878207,970000;5038955,880000;71812454,120000;34175550,000000;24419700,000000;8883375,000000;29475,000000;843000,000000;7333256,250000;7712316,850000;15045573,100000;421964,620000;150,000000;19765,150000;14150,750000;10530908,810000;1885149,000000;1697925,950000;277123,050000;5493;4233
2015;1;11;2;0;100;2614543347,090000;1948713580,950000;60745649,490000;1292892,780000;29541985,590000;59386894,190000;83082301,700000;36525523,620000;8749118,480000;9077983,880000;68175014,610000;2201453395,000000;127668902,600000;2329122297,600000;2120634440,340000;126809149,130000;2246517569,950000;1320832845,830000;981725950,000000;248539375,000000;1742687,500000;88824833,330000;177321891,310000;187331009,350000;364652900,660000;20867986,810000;47433,130000;2139963,630000;877643,350000;338706625,680000;-22745163,870000;-32391025,020000;21386413,800000;184601;168983
2015;1;11;2;1;100;36427982,340000;26851881,250000;1581507,840000;48904,950000;277071,630000;1196761,250000;2824520,520000;2177857,580000;17332,990000;106701,890000;1420595,310000;33927000,570000;3005510,160000;36932510,730000;32372871,530000;2982006,020000;35302527,750000;22591775,000000;16956750,000000;5236075,000000;16450,000000;382500,000000;2964142,120000;3139191,880000;6103334,000000;266809,700000;1676,820000;18232,780000;8697,290000;4015838,440000;570038,260000;392547,300000;337790,960000;3338;2961
2015;1;14;1;0;100;3252869929,960000;2537876038,070000;65479990,730000;1231496,130000;45591894,840000;41940032,670000;194245739,150000;48503294,110000;58584831,370000;10355820,800000;59193311,850000;3004136423,880000;123843385,550000;3127979809,430000;2753267706,840000;122513159,690000;2874126046,060000;1516426799,000000;1127527600,000000;281071099,000000;1385100,000000;106443000,000000;232062073,730000;245084320,290000;477146394,020000;19857865,090000;155082,590000;1950512,230000;857466,940000;455273476,720000;-34373792,660000;-41424188,990000;10576396,370000;252328;186700
2015;1;14;1;1;100;21056669,650000;13833680,960000;177564,990000;12032,280000;94359,730000;120045,690000;1693298,740000;958989,790000;50318,120000;69995,510000;311064,640000;16922774,460000;481196,940000;17403971,400000;15273824,150000;476112,110000;15722997,900000;14316750,000000;10409450,000000;3708500,000000;8300,000000;190500,000000;1018257,500000;1090441,070000;2108698,570000;109322,100000;0,000000;6584,180000;5806,710000;1949852,600000;-319309,760000;-394630,830000;134621,070000;2367;1856
2015;1;14;2;0;100;1972112599,090000;1396105714,400000;48915310,870000;894254,510000;33283222,550000;42010879,500000;70132470,180000;26721717,700000;28929054,870000;6151402,160000;51483432,450000;1650189855,460000;100209464,470000;1750399319,930000;1584935003,050000;99483017,450000;1683683602,270000;1090723459,980000;844720300,000000;178864997,480000;1222162,500000;65916000,000000;128850745,640000;136044126,940000;264894872,580000;12528859,460000;41553,450000;1610735,290000;556446,940000;250735319,580000;-8690616,520000;-16036072,980000;15614051,990000;154623;140993
2015;1;14;2;1;100;12330130,180000;7406029,160000;138005,090000;7634,610000;48394,130000;115473,380000;1145575,770000;1087880,060000;12927,000000;79257,590000;34747,210000;9986096,180000;162354,250000;10148450,430000;9323771,720000;160635,360000;9477755,610000;10256650,000000;7232900,000000;2886550,000000;3700,000000;133500,000000;569692,150000;611604,160000;1181296,310000;80257,570000;0,000000;6935,850000;5613,560000;1094288,040000;-236735,600000;-335405,730000;229320,130000;1463;1290
2015;1;18;1;0;100;3673851591,710000;2948189525,050000;83512154,290000;2008434,130000;49394367,340000;63346639,820000;231480760,260000;48077426,520000;88442837,080000;9793884,920000;76978276,820000;3483142973,510000;159704593,500000;3642847567,010000;3224828283,440000;157751469,500000;3379587247,730000;1648237343,170000;1211717000,000000;296866239,000000;1526804,170000;138127300,000000;285912913,840000;301451806,040000;587364719,880000;29362046,510000;118418,990000;2420567,460000;1105225,750000;555171861,320000;-41480881,060000;-49017301,820000;11083807,880000;266210;201296
2015;1;18;1;1;100;64739436,050000;44200914,740000;2951087,150000;86036,960000;307460,050000;983323,720000;7598411,120000;2378203,340000;1738934,640000;136434,480000;1276192,280000;58035702,210000;4244630,160000;62280332,370000;53133949,400000;4195771,490000;57281337,020000;48363825,000000;35771000,000000;11366175,000000;19150,000000;1207500,000000;4154953,430000;4438530,560000;8593483,990000;398031,060000;0,000000;22103,900000;16367,480000;7793075,930000;516995,450000;284115,330000;401430,120000;7828;6232
2015;1;18;2;0;100;2450363029,590000;1829397820,420000;65971282,330000;1856003,120000;38917068,710000;63430524,970000;102553411,640000;25852796,500000;38272297,770000;6829333,240000;72573603,400000;2137680261,850000;139003205,750000;2276683467,600000;2053725253,000000;138008214,220000;2190826438,720000;1251609934,330000;949374650,000000;205642726,000000;1445508,330000;95147050,000000;175383770,380000;185041245,560000;360425015,940000;19208099,350000;66943,350000;2398326,600000;802400,930000;338721709,250000;-10575112,590000;-19262064,360000;17315148,260000;175415;159010
2015;1;18;2;1;100;39987087,120000;24863131,270000;1353201,950000;58223,190000;222078,150000;851998,510000;3786425,630000;1835314,490000;600342,170000;128532,540000;1820734,440000;33160774,330000;3159056,760000;36319831,090000;31046443,460000;3142271,980000;34160456,950000;33150725,000000;24535700,000000;7978525,000000;18500,000000;618000,000000;2219677,300000;2390889,310000;4610566,610000;277158,570000;1534,900000;18817,180000;16330,160000;4163470,430000;222531,260000;-73544,220000;547875,480000;4891;4275
2015;1;21;1;0;100;2144785570,490000;1711281779,380000;35039502,310000;520821,850000;28204026,320000;21342536,720000;88614571,240000;27299480,480000;31033938,060000;5521502,390000;40318531,080000;1934050071,410000;76047522,860000;2010097594,270000;1785813293,030000;75332620,010000;1859778695,130000;922161729,330000;668174800,000000;172037596,000000;1131333,330000;80818000,000000;154720274,130000;162838945,030000;317559219,160000;13913257,520000;18157,820000;892851,900000;517882,840000;302810205,790000;-26285357,240000;-30455353,300000;6092912,560000;150278;111902
2015;1;21;1;1;100;66491480,140000;31744142,650000;900215,830000;2231,000000;111399,040000;142244,960000;1780017,320000;1999692,200000;229716,940000;72626,570000;266583,600000;36262197,780000;1073876,960000;37336074,740000;34172043,080000;1065725,180000;35070021,190000;46779550,000000;39361700,000000;6902100,000000;5750,000000;510000,000000;1681742,970000;1824720,000000;3506462,970000;162699,630000;235,220000;12552,530000;22878,270000;3228142,800000;-700715,140000;-800479,070000;173813,930000;7664;7034
2015;1;21;2;0;100;1130394544,780000;797001633,810000;21919713,820000;353375,660000;18505010,140000;19606441,230000;30039472,760000;17548142,830000;10228642,750000;3541746,070000;20937427,660000;910127483,300000;42868510,710000;952995994,010000;877577548,550000;42543761,700000;919567798,040000;612741808,490000;460104600,000000;111963996,000000;851212,490000;39822000,000000;69577761,840000;73526322,300000;143104084,140000;7523002,540000;10593,250000;719837,670000;282916,990000;134925329,770000;-7931621,650000;-12667677,720000;9579156,040000;85571;79043
2015;1;21;2;1;100;86277545,120000;26225405,020000;1083572,730000;24564,110000;88402,120000;89907,540000;509968,490000;1461095,670000;447683,490000;68499,580000;564446,800000;29756695,900000;1650980,630000;31407676,530000;28789820,610000;1647910,330000;30419808,890000;74564875,000000;65139850,000000;8986325,000000;9700,000000;429000,000000;1018729,150000;1118107,550000;2136836,700000;99079,680000;0,000000;7592,080000;11973,200000;1963042,910000;-643172,940000;-996715,270000;647175,650000;11964;11710
2015;1;23;1;0;100;2579190258,320000;1951978178,310000;53669494,560000;1225353,810000;38336923,560000;30675362,370000;140819537,800000;50155665,060000;91115948,330000;8284332,120000;45944868,850000;2343844983,200000;99545641,450000;2443390624,650000;2116821361,240000;98111952,630000;2213262271,050000;1364391748,330000;1006344850,000000;242337415,000000;1259483,330000;114450000,000000;162981363,030000;172668706,500000;335650069,530000;15755157,520000;28244,390000;1255837,790000;814965,650000;318800112,620000;-29442094,350000;-35493700,160000;8828841,680000;227219;164333
2015;1;23;1;1;100;19359944,300000;9824270,020000;283014,660000;180,000000;40341,600000;43077,170000;1598967,260000;1246614,320000;31617,100000;44246,490000;25559,200000;13009044,880000;308245,260000;13317290,140000;11463204,680000;298119,430000;11760471,610000;16938300,000000;12252200,000000;4461000,000000;4600,000000;220500,000000;633025,190000;682048,580000;1315073,770000;76378,520000;0,000000;2719,630000;7793,430000;1231996,210000;-432917,660000;-567788,820000;186571,160000;2740;2195
2015;1;23;2;0;100;1501543919,860000;1034422771,630000;38764225,090000;823153,310000;26694036,760000;28195043,190000;58551470,090000;28896931,030000;46061567,130000;4793823,520000;42034297,350000;1248556933,150000;79750977,840000;1328307910,990000;1195594617,070000;78954222,790000;1273834324,650000;908179026,600000;699359300,000000;140965130,770000;801595,830000;67053000,000000;92988671,520000;98345475,910000;191334147,430000;8911467,370000;14148,370000;1091029,240000;438480,620000;181417636,210000;-5915797,990000;-11656078,410000;11481548,310000;128225;115639
2015;1;23;2;1;100;7347541,660000;4069477,400000;48240,860000;0,000000;30470,260000;5131,820000;376336,140000;656226,720000;11282,060000;26841,880000;33547,170000;5201243,080000;81976,160000;5283219,240000;4834526,990000;78881,900000;4913408,890000;6840825,000000;4789100,000000;1900325,000000;7400,000000;144000,000000;258720,170000;280993,410000;539713,580000;34259,620000;0,000000;2352,290000;2821,850000;500582,420000;-148992,010000;-231785,090000;156809,710000;974;858
2015;1;29;1;0;100;5974322568,180000;4856239486,890000;135173848,470000;2881044,480000;76031261,890000;113597854,930000;417633023,050000;83998716,230000;58969329,660000;25820544,210000;165295360,390000;5710861073,380000;295037387,810000;6005898461,190000;5311355151,710000;291796394,730000;5599031140,340000;2551422103,480000;1841351650,000000;469501302,000000;4089711,480000;236479440,000000;490656047,410000;517853164,830000;1008509212,240000;53486100,600000;260131,230000;3562523,440000;1865238,260000;950628127,990000;-62109315,810000;-73639389,240000;16910680,830000;408146;309832
2015;1;29;1;1;100;365953909,210000;290281672,040000;30529788,910000;515592,220000;3227127,580000;7885517,950000;53505892,440000;9811432,900000;324730,470000;1934681,800000;22562145,480000;371501870,160000;52422745,200000;423924615,360000;350215484,570000;52066250,410000;401704142,650000;192502591,660000;150212050,000000;34873725,000000;126316,660000;7290500,000000;39617166,550000;42153962,630000;81771129,180000;2566501,310000;2381,050000;75959,330000;83794,440000;71096449,210000;22509598,330000;21871343,840000;1001137,790000;31078;24910
2015;1;29;2;0;100;3783422442,910000;2831719227,560000;94832865,580000;1726645,470000;54545993,060000;111756680,650000;155313285,810000;41389695,320000;26552952,250000;15883116,140000;134985436,700000;3289002553,690000;229311318,720000;3518313872,410000;3167705746,820000;227752844,170000;3393111322,910000;1932203301,280000;1430899900,000000;343609587,140000;3662394,140000;154031420,000000;268505670,050000;284252388,040000;552758058,090000;36373425,040000;168365,070000;3134634,830000;1566687,240000;512987612,250000;-26035805,560000;-40340488,620000;31213142,280000;266063;244595
2015;1;29;2;1;100;250164632,800000;177820661,860000;18838448,430000;356627,590000;2601581,950000;8140788,280000;25406472,890000;6141761,170000;138815,640000;980716,390000;20664741,930000;224872080,740000;39152198,470000;264024279,210000;215986184,470000;39039481,950000;254758333,750000;160816225,000000;128268500,000000;27899075,000000;177150,000000;4471500,000000;20592191,650000;22002951,530000;42595143,180000;2080672,260000;281,700000;90827,350000;77542,090000;37530519,560000;8611319,910000;7621664,130000;1846260,940000;23679;21510
2015;1;41;1;0;100;8843021831,170000;7271300825,080000;193173379,950000;4089604,020000;97176180,890000;109703916,270000;451365918,150000;126249995,830000;86695468,630000;24489909,640000;172439835,310000;8273364996,510000;361735886,170000;8635100882,680000;7693579546,380000;358493608,890000;8047070897,490000;3433575091,270000;2489556550,000000;692791207,130000;4943004,140000;246284330,000000;737648417,060000;775568569,560000;1513216986,620000;64076121,720000;722222,200000;6472678,260000;2659702,320000;1440651101,910000;-107133734,700000;-124376896,640000;25823122,180000;561146;418899
2015;1;41;1;1;100;126898917,730000;91399301,480000;2772040,550000;51307,110000;452547,610000;1113539,560000;8576149,430000;7409809,950000;155189,880000;196758,230000;1863060,330000;110238863,200000;4188932,650000;114427795,850000;104134043,410000;4149258,580000;108248544,600000;64517525,000000;49202200,000000;14323775,000000;39050,000000;952500,000000;11325580,390000;12095816,810000;23421397,200000;638405,520000;4415,150000;45346,980000;37290,680000;22162455,540000;-733162,920000;-1019948,750000;492952,380000;10512;8771
2015;1;41;2;0;100;5032706008,560000;3810693003,650000;131199113,890000;2465305,840000;69336599,200000;117510971,720000;154566684,200000;65256559,600000;38950843,940000;16376039,900000;152406553,240000;4346758643,720000;281173965,920000;4627932609,640000;4198618827,590000;279607109,550000;4476327396,540000;2390688672,480000;1794519500,000000;447803567,000000;3610455,480000;144755150,000000;372209832,830000;391782486,310000;763992319,140000;39480142,530000;193275,030000;4714455,370000;1927042,110000;719409135,630000;-29185462,580000;-48078204,400000;43507972,760000;333386;307050
2015;1;41;2;1;100;64548142,320000;41467804,480000;4235138,420000;28372,900000;287598,610000;689105,370000;3444037,080000;5585948,260000;60766,060000;176107,710000;833574,590000;52278439,160000;5055186,200000;57333625,360000;49779388,510000;5033417,450000;54769058,800000;43143300,000000;32990200,000000;9609950,000000;37650,000000;505500,000000;4208839,750000;4471575,640000;8680415,390000;482497,150000;1739,320000;31632,430000;43661,140000;7992172,390000;-329123,260000;-696825,680000;825369,420000;6521;5895
2015;2;22;1;0;100;1144464964,370000;941029822,060000;49001113,260000;1435049,900000;10835943,950000;21976654,950000;75611315,860000;13581763,640000;47009191,100000;3527251,120000;39830874,200000;1152943730,330000;86712185,790000;1239655916,120000;1086352914,940000;86231894,610000;1170153136,150000;472470776,190000;372905300,000000;59453292,860000;1716933,330000;38395250,000000;101798591,150000;105166752,180000;206965343,330000;8636504,100000;282357,330000;931338,260000;692578,940000;196734816,560000;-2798405,370000;-4110643,480000;2135169,080000;74065;59979
2015;2;22;1;1;100;54897717,120000;37425801,780000;158131,140000;7598,510000;49658,760000;126350,920000;1860176,770000;891355,520000;34727,800000;78899,190000;56690,630000;40920223,590000;235075,210000;41155298,800000;37532206,150000;226196,090000;37703314,080000;31090925,000000;22711800,000000;7922525,000000;17100,000000;439500,000000;1935468,160000;2009168,040000;3944636,200000;415147,450000;1536,960000;9370,570000;20602,200000;3509486,680000;-1238072,680000;-1362788,280000;273515,600000;5070;4070
2015;2;22;2;0;100;711569489,440000;538015404,990000;30325912,140000;878996,740000;7854884,610000;19588421,450000;30421199,120000;7403892,270000;10313148,380000;2127543,830000;24083950,500000;634518246,340000;53507985,010000;688026231,350000;616240738,860000;53207241,910000;668603962,280000;342855071,060000;273151150,000000;44954021,060000;918650,000000;23831250,000000;52050146,210000;53975692,940000;106025839,150000;5385029,790000;62762,900000;729870,210000;423054,300000;99718328,100000;-2297588,280000;-3989847,880000;4192238,180000;47228;45117
2015;2;22;2;1;100;23607079,270000;12896463,660000;146339,850000;20969,500000;37838,470000;91436,380000;751908,450000;325594,270000;21677,400000;56847,510000;45865,950000;14384950,550000;207393,360000;14592343,910000;13713640,780000;206883,050000;13872502,190000;16428350,000000;12753100,000000;3444350,000000;13400,000000;217500,000000;596981,540000;619138,030000;1216119,570000;150997,690000;0,000000;7488,380000;7401,200000;1052012,000000;-507712,350000;-635717,540000;259755,190000;2445;2289
2015;2;44;1;0;100;731643527,900000;593531838,430000;27411514,810000;872982,420000;8807072,650000;9565269,380000;34084628,910000;9722937,610000;15804439,500000;2136966,370000;16691010,880000;687305168,210000;42528926,780000;729834094,990000;641001898,620000;42262434,220000;682411369,800000;296568894,990000;241830700,000000;37343460,000000;239234,990000;17155500,000000;57589065,470000;59571793,760000;117160859,230000;4556902,910000;45762,390000;380309,540000;347835,610000;112038075,940000;-6294476,370000;-6999227,000000;1104042,280000;48403;38380
2015;2;44;1;1;100;35045628,480000;22954686,790000;137263,060000;1140,830000;29936,390000;30898,160000;680618,480000;456199,960000;56220,350000;57306,820000;47568,330000;24434949,560000;186018,810000;24620968,370000;21628781,340000;182948,580000;21778969,250000;22478150,000000;15320150,000000;6849425,000000;13075,000000;295500,000000;1085111,080000;1127124,260000;2212235,340000;191198,510000;6508,860000;2815,370000;8986,440000;2015647,290000;-877160,520000;-981562,080000;207324,870000;3701;2751
2015;2;44;2;0;100;410157257,320000;300750398,920000;17916756,320000;473671,780000;5902410,770000;8707908,230000;14374347,860000;5677619,620000;4081123,610000;1162039,370000;13170917,010000;348436317,540000;30116979,280000;378553296,820000;337435732,160000;29910175,030000;366992794,550000;206804458,330000;171408900,000000;25905250,000000;169308,330000;9321000,000000;27232177,640000;28268980,830000;55501158,470000;2762724,360000;8832,920000;307999,600000;204642,420000;52362928,960000;-2416629,900000;-3195933,780000;2262776,850000;29306;27826
2015;2;44;2;1;100;13130157,300000;7473370,600000;63192,170000;0,000000;20703,650000;26724,210000;350702,130000;403662,950000;38776,210000;36316,800000;11786,650000;8486105,770000;69836,780000;8555942,550000;8020328,460000;68354,900000;8079437,740000;9470175,000000;7230200,000000;2152650,000000;6325,000000;81000,000000;393917,550000;408550,420000;802467,970000;90234,290000;0,000000;3086,800000;4169,830000;712909,980000;-215889,680000;-261287,970000;133000,250000;1420;1300
2015;2;50;1;0;100;6280528252,290000;5341881554,630000;286170808,940000;3965116,990000;59187369,500000;78408381,390000;296191959,670000;63476101,010000;72647221,890000;14245254,660000;179902158,070000;6028421284,050000;450961253,180000;6479382537,230000;5709909032,190000;448773369,800000;6154544459,610000;2083559504,920000;1643638450,000000;272047921,240000;2348752,480000;165524381,200000;588033618,830000;605358480,920000;1193392099,750000;48599142,620000;284044,230000;5734712,200000;3227081,580000;1136367380,760000;-35899775,610000;-41365302,400000;8270415,260000;333283;266423
2015;2;50;1;1;100;234410629,720000;161596698,470000;1192609,890000;18377,800000;268223,880000;423124,300000;8670924,900000;6531516,960000;123843,570000;495127,760000;1210902,130000;180915177,700000;2405144,780000;183320322,480000;165675783,480000;2388893,380000;167956271,660000;137370288,500000;99478500,000000;35995426,000000;129362,500000;1767000,000000;10001721,020000;10343739,900000;20345460,920000;2104601,340000;1681,290000;60182,000000;77586,910000;18138511,580000;-6114736,450000;-6623158,840000;1066872,390000;22664;17872
2015;2;50;2;0;100;3688914729,530000;2852311412,450000;193653602,640000;2852803,900000;47033218,220000;83497634,090000;125635611,660000;26598997,570000;18954658,810000;8956947,030000;126200396,980000;3227955041,130000;312621310,870000;3540576352,000000;3142635256,380000;311603884,230000;3452599608,140000;1596743622,220000;1284591500,000000;206421061,760000;1942991,660000;103788068,800000;288327541,950000;298389763,590000;586717305,540000;32205510,350000;89478,170000;4441493,950000;2267049,810000;549048823,830000;-14485147,630000;-22259878,920000;20061854,200000;220911;212900
2015;2;50;2;1;100;110416886,180000;65500445,450000;544704,600000;31274,510000;183206,390000;283381,390000;3609275,480000;3168357,490000;66525,510000;309046,570000;971711,550000;74724396,690000;1501273,400000;76225670,090000;70940076,730000;1491327,160000;72396201,000000;77817200,000000;57732700,000000;18961700,000000;117800,000000;1005000,000000;3627103,170000;3777405,950000;7404509,120000;954421,480000;23,370000;36166,970000;38254,450000;6474138,720000;-2129947,550000;-2655554,390000;1332990,140000;11379;10374
2015;3;33;1;0;100;6919768248,360000;5892818244,070000;188381236,370000;3395789,080000;46889098,190000;84359680,630000;254697272,570000;68489029,160000;12363488,050000;18372442,090000;112615268,270000;6442779830,120000;301463311,610000;6744243141,730000;6047656732,760000;298006161,430000;6342536238,340000;2357718467,000000;1803280500,000000;236918012,000000;4357355,000000;313162600,000000;583037182,980000;590733720,710000;1173770903,690000;41826973,860000;136328,950000;4506037,360000;3659022,130000;1123727018,070000;-119399346,340000;-125044391,140000;7850554,730000;383037;290197
2015;3;33;1;1;100;71910918,010000;54584757,410000;747718,790000;233139,330000;140318,910000;335496,900000;4364931,110000;3129088,280000;23807,860000;581100,620000;785587,660000;65017644,590000;1487773,330000;66505417,920000;60583123,600000;1471390,580000;62014103,370000;35708425,000000;26720850,000000;7918625,000000;21950,000000;1047000,000000;5072663,300000;5189936,420000;10262599,720000;513569,800000;27,900000;29495,080000;280695,280000;9438144,710000;-1252268,260000;-1391028,360000;237710,060000;5990;4724
2015;3;33;2;0;100;3625855307,840000;2800461481,280000;142283001,250000;2441799,970000;34969161,900000;90501992,770000;118186415,210000;43950055,500000;6437334,480000;15414340,100000;100538118,890000;3159499639,790000;243911532,450000;3403411172,240000;3075370882,580000;242655439,230000;3316572091,930000;1664616286,500000;1310307600,000000;173622700,000000;2653026,500000;178032960,000000;270909378,610000;275041927,900000;545951306,510000;26854772,430000;36702,190000;3486042,710000;3433069,630000;513926302,880000;-27165517,100000;-34037821,730000;15948282,860000;229049;216969
2015;3;33;2;1;100;31177326,280000;19841681,560000;629280,840000;6785,670000;85384,120000;212063,510000;1458390,370000;2223395,110000;17729,870000;426121,250000;272699,990000;24769026,470000;908428,240000;25677454,710000;23444866,620000;896934,780000;24303508,770000;22534050,000000;16866700,000000;5020650,000000;9200,000000;637500,000000;1516947,810000;1543296,360000;3060244,170000;265902,290000;30,400000;17457,270000;138252,780000;2689905,470000;-727666,290000;-913892,940000;385876,650000;3349;3002
2015;4;7;1;0;100;5020268865,300000;4203055958,830000;214326216,360000;10936446,500000;66731250,900000;174595231,710000;418267617,910000;72579620,930000;6721120,160000;11586658,300000;261226481,230000;5073750887,630000;466060886,090000;5539811773,720000;4865809858,990000;464906949,100000;5324172533,720000;1750415758,990000;1376865450,000000;264838629,760000;2118184,230000;106593495,000000;525734268,370000;539147365,990000;1064881634,360000;45406155,140000;193845,920000;3711011,780000;853914,260000;1011861248,350000;34643821,290000;27942614,410000;9802123,890000;271364;231804
2015;4;7;1;1;100;412847800,800000;312036962,090000;36671522,960000;1155934,740000;1769281,640000;7497841,210000;70432944,630000;15841984,380000;23023,640000;1451907,140000;32248721,890000;422925744,480000;66656560,970000;489582305,450000;400805637,750000;66511070,690000;465633208,110000;225802672,140000;170283650,000000;52123902,140000;153650,000000;3241470,000000;43107888,320000;44350057,060000;87457945,380000;4173286,590000;13228,230000;131680,790000;100161,300000;79021166,440000;10300142,900000;9347493,730000;1751583,980000;35995;29967
2015;4;7;2;0;100;3684341616,210000;2884604804,650000;154911969,620000;6026690,700000;58019420,740000;175675511,650000;148273694,670000;39922644,490000;2324588,480000;8411087,500000;269424609,180000;3391132352,910000;420760219,580000;3811892572,490000;3308585533,180000;420174112,380000;3726029227,720000;1560850300,280000;1228349350,000000;248699957,780000;2254257,500000;81546735,000000;318114148,560000;327375508,780000;645489657,340000;36537504,150000;78645,450000;3477326,120000;847433,030000;605950053,960000;38556046,340000;28017093,080000;23122206,590000;217482;209138
2015;4;7;2;1;100;304624956,130000;218485272,230000;20033373,560000;832077,320000;1677843,590000;7410891,210000;31660035,110000;9343134,250000;36846,450000;947355,020000;24575787,810000;276491455,730000;43305290,380000;319796746,110000;267316309,170000;43226077,760000;309836836,400000;171132978,000000;134896100,000000;33620823,000000;289405,000000;2326650,000000;24560846,010000;25302172,560000;49863018,570000;3318033,260000;16930,930000;169270,870000;92981,040000;45259619,070000;5776764,050000;4528459,120000;2393795,750000;25291;23679
2015;5;35;1;0;100;4434209218,870000;3657311535,440000;98433932,280000;4101422,640000;38736064,850000;99731930,150000;300585087,770000;101941783,090000;9452353,360000;8306242,770000;94049765,910000;4261132065,600000;188565579,310000;4449697644,910000;4049070452,780000;187676134,660000;4234647150,360000;1629183813,130000;1262438150,000000;253357159,000000;2520154,130000;110868350,000000;390281336,480000;395384965,510000;785666301,990000;35815062,230000;11994926,290000;2656113,790000;12814915,520000;728572139,640000;-57525416,460000;-63191050,880000;8095489,290000;262417;214788
2015;5;35;1;1;100;217299011,040000;156840451,020000;13483424,130000;618679,430000;1208970,720000;5071271,060000;21011828,990000;20826619,900000;171142,800000;328135,260000;7938131,440000;209578815,820000;21269805,730000;230848621,550000;197572290,900000;21204291,890000;218607578,340000;126157975,000000;99769700,000000;23779575,000000;100700,000000;2508000,000000;16915616,670000;17189938,620000;34105555,290000;2352487,810000;161829,050000;49618,620000;1467335,470000;29612500,090000;-1941882,350000;-2343974,940000;699084,550000;20911;17544
