,EJER,CCAA,PROV,SEXO,NACIONALIDAD,MODELO,M100_1,M100_2,M100_3,M100_4,M100_5,M100_6,M100_7,M100_8,M100_9,M100_10,M100_11,M100_12,M100_13,BIT,M100_15,M100_16,M100_17,M100_18,M100_19,M100_20,M100_21,M100_22,M100_23,M100_24,M100_25,M100_26,M100_27,Deduccion_donativos,M100_29,M100_30,M100_31,M100_32,M100_33,num_declarantes,M100_35
1042,2017,Castilla - La Mancha,Albacete,Mujer,Nacional,100,1154405975.08,867267710.03,23929562.9,477954.54,20411835.6,25991627.21,40952964.51,9606107.9,10745788.09,3279337.5,31836139.5,992919599.75,54469640.93,1047389240.68,964396694.57,54311582.95,1017848756.12,559106166.66,419593550.0,85104450.0,868666.66,53539500.0,81313326.79,81313326.79,162626653.58,7064258.36,40630.6,1443668.17,630329.27,154023090.92,-3180049.32,-7321398.4,9142820.49,75013,70796
1043,2017,Castilla - La Mancha,Albacete,Mujer,Extranjero,100,22231609.67,12194936.31,29062.0,0.0,38757.9,51941.47,546446.8,373602.26,65289.17,169708.78,136071.97,13503748.18,164974.03,13668722.21,12678699.47,162905.86,12788554.77,16770850.0,11931000.0,4367500.0,29850.0,442500.0,618731.31,618731.31,1237462.62,67331.86,0.0,7408.17,8039.44,1165380.34,-340835.83,-508070.44,348834.61,2329,2142
1044,2017,Castilla - La Mancha,Ciudad Real,Hombre,Nacional,100,2390640995.59,1932784573.02,45471877.91,790381.48,34580307.27,26604761.05,132326555.21,23847642.18,79522781.5,3269480.26,51082732.58,2251630552.37,92676592.16,2344307144.53,2059685240.35,91860756.34,2148656457.99,1037998554.99,771343100.0,172046330.0,1510974.99,93098150.0,175728210.44,175728210.44,351456420.88,14575666.68,55663.65,2285091.0,1550710.72,334051480.62,-26067696.46,-30160712.71,7988044.39,174793,125737
1045,2017,Castilla - La Mancha,Ciudad Real,Hombre,Extranjero,100,54568210.0,35696729.17,164893.01,0.0,76488.38,60461.98,2440417.94,1867992.85,42883.81,175504.36,83954.05,40531150.63,243208.52,40774359.15,35707657.33,236675.48,35874438.24,35870125.0,23786000.0,11302625.0,27000.0,754500.0,1972940.66,1972940.66,3945881.32,245008.61,373.63,23995.01,28807.17,3673439.39,-1086023.65,-1278125.7,619725.39,5763,4277
1046,2017,Castilla - La Mancha,Ciudad Real,Mujer,Nacional,100,1265448816.9,953146910.93,25553896.66,364488.02,19262629.6,23065469.5,55166508.6,12250257.02,24963899.99,2111471.66,40447097.25,1101092831.87,64821313.64,1165914145.51,1067322087.68,64570223.22,1130918591.81,612646024.99,473329600.0,95774425.0,1091999.99,42450000.0,91291283.33,91291283.33,182582566.66,7948308.67,35028.16,1785873.68,650263.19,172751303.71,-3439603.77,-7273503.27,9494384.48,85153,79832
1047,2017,Castilla - La Mancha,Ciudad Real,Mujer,Extranjero,100,22519592.14,12279388.54,60125.73,0.0,48223.19,50335.56,1097148.95,1724559.55,10453.84,109261.47,76337.53,15415296.97,136228.35,15551525.32,14389048.11,133025.47,14490228.69,18504675.0,13091450.0,4996325.0,25400.0,391500.0,908704.55,908704.55,1817409.1,73169.05,0.0,14046.29,7712.41,1731522.94,-393742.26,-554862.63,405087.02,2620,2353
1048,2017,Castilla - La Mancha,Cuenca,Hombre,Nacional,100,858538970.33,670878373.44,20858110.87,207942.28,14503008.4,12581120.68,57185400.33,9397008.82,46128580.68,2142226.99,20628017.22,822775693.25,40626906.05,863402599.3,754486657.02,40310371.67,793310067.36,438889566.65,321149150.0,55520700.0,920216.65,61299500.0,61827510.35,61827510.35,123655020.7,5121085.88,27395.3,677620.78,558827.97,117727090.01,-7301481.15,-9055632.53,3222651.38,68531,51078
1049,2017,Castilla - La Mancha,Cuenca,Hombre,Extranjero,100,40157855.23,26139275.3,37349.76,0.0,44934.75,102913.7,958310.44,813076.07,62675.85,252676.07,17421.34,28456020.8,54044.67,28510065.47,25744049.33,52902.78,25749575.72,25743050.0,17481700.0,7620050.0,20300.0,621000.0,1150429.44,1150429.44,2300858.88,142354.32,0.0,8610.04,27449.04,2130534.95,-748366.46,-907454.85,405338.39,3978,3141
1050,2017,Castilla - La Mancha,Cuenca,Mujer,Nacional,100,530972878.22,391403948.8,10956768.59,203314.02,8430906.43,10287549.91,20026844.42,5673906.18,13439705.61,1523052.56,16300957.03,457179553.78,26691599.05,483871152.83,441818073.43,26561294.35,467936279.56,282321241.66,208992700.0,38425175.0,684866.66,34218500.0,35405962.41,35405962.41,70811924.82,3205053.16,2703.25,625550.97,288210.64,66949996.72,-1949844.59,-3697548.8,4212206.21,37399,34803
1051,2017,Castilla - La Mancha,Cuenca,Mujer,Extranjero,100,24694686.46,13837304.67,32289.41,0.0,30726.96,27631.61,409474.33,578576.47,56380.86,190382.75,26154.39,15224857.97,59966.03,15284824.0,14330450.38,59632.84,14370097.17,17669575.0,12664550.0,4458575.0,15450.0,531000.0,628062.68,628062.68,1256125.36,90252.12,0.0,4944.44,13317.52,1158966.12,-403099.93,-580871.98,412972.05,2479,2277
1052,2017,Castilla - La Mancha,Guadalajara,Hombre,Nacional,100,1571767157.31,1338174022.91,26007764.76,679581.91,15427046.09,17299089.65,61643629.31,11356308.44,11796132.16,2085850.44,25092715.84,1468855365.46,49590011.32,1518445376.78,1389543585.51,49236509.79,1436998029.54,520203693.32,388794800.0,80645825.0,562168.32,50200900.0,133890049.71,133890049.71,267780099.42,14047533.8,33884.42,1612313.2,916723.58,251882341.33,-17692078.15,-19793373.44,3774994.29,80544,64314
1053,2017,Castilla - La Mancha,Guadalajara,Hombre,Extranjero,100,78816644.13,59536899.17,218154.23,18785.51,124104.09,107839.76,3777847.16,1706026.39,6242.81,503399.89,383483.18,65850042.47,597689.69,66447732.16,60598051.04,593416.93,61034308.28,42069033.33,27608850.0,13004850.0,70833.33,1384500.0,3873085.32,3873085.32,7746170.64,590135.26,0.0,40647.14,83389.14,7044673.45,-1630900.88,-1849829.05,720778.18,6465,4954
1054,2017,Castilla - La Mancha,Guadalajara,Mujer,Nacional,100,893056542.15,704938781.28,14027804.17,524878.09,9577089.99,13731768.41,25275643.96,5293297.13,1799655.99,1819135.49,22451578.38,768185906.45,35349647.04,803535553.49,747089235.71,35245806.17,781678571.49,367889125.0,277024800.0,61599525.0,500800.0,28764000.0,63399652.96,63399652.96,126799305.92,8738583.87,13600.53,1205299.27,513974.84,117016385.07,-5577150.68,-8203900.96,6662921.76,49270,47306
1055,2017,Castilla - La Mancha,Guadalajara,Mujer,Extranjero,100,41899772.5,28302043.53,84279.71,21405.1,76292.28,62198.13,905492.79,1025105.83,-1117.39,229415.34,165998.11,30750437.47,252434.3,31002871.77,29377924.4,249240.93,29553464.88,24931225.0,17639850.0,6587150.0,41225.0,663000.0,1637785.59,1637785.59,3275571.18,325516.06,120.0,30091.42,38903.15,2911275.99,-679995.14,-916845.78,620973.64,3465,3168
1056,2017,Castilla - La Mancha,Toledo,Hombre,Nacional,100,3455205555.14,2814114265.91,75353760.21,1798601.28,45303525.16,41833766.3,192136481.37,35132706.91,39325201.97,4700386.65,73505483.6,3202568274.88,143725741.08,3346294015.96,2967091696.68,142865436.64,3106200340.05,1413830625.16,1059412000.0,244465691.0,1735414.16,108217520.0,256961891.54,256961891.54,513923783.08,28590918.31,108832.7,3266108.83,2249131.59,481868606.81,-37242533.14,-42866552.49,11784102.68,233314,173950
1057,2017,Castilla - La Mancha,Toledo,Hombre,Extranjero,100,133693848.63,93583733.54,775401.45,14018.47,278670.16,215424.41,5876149.67,4312657.83,102675.6,513542.05,168363.58,105368462.0,929306.62,106297768.62,93573544.69,919326.09,94332225.18,86545550.0,55377550.0,29128800.0,77200.0,1962000.0,4949865.99,4949865.99,9899731.98,772481.24,2261.32,49520.25,123294.44,9042682.91,-3329594.4,-3956474.43,1704130.03,13606,9942
1058,2017,Castilla - La Mancha,Toledo,Mujer,Nacional,100,1885203043.4,1417876553.14,38714881.4,1115307.44,25770935.25,35042157.7,67054665.26,17292649.39,13331117.55,3149839.28,52052562.41,1594262598.48,88741977.94,1683004576.42,1548965420.54,88471117.0,1635902901.9,890956378.99,684239800.0,153354199.0,1169879.99,52192500.0,126671204.57,126671204.57,253342409.14,15905842.12,30773.88,2289255.01,1042817.39,235550919.86,-9687161.58,-15997125.96,16471716.44,123146,116320
1059,2017,Castilla - La Mancha,Toledo,Mujer,Extranjero,100,54524238.54,33491696.95,361869.37,6548.26,161247.07,226110.22,2013915.1,2899691.3,31686.76,224556.37,265785.73,39194603.51,615177.94,39809781.45,36971875.47,612132.04,37522964.88,40302150.0,27929500.0,11437850.0,50550.0,884250.0,1972408.42,1972408.42,3944816.84,350941.09,0.0,31298.73,35992.76,3571208.46,-1119205.45,-1524643.07,1056852.62,5556,5015
1060,2017,Cataluña,Barcelona,Hombre,Nacional,100,37232057358.23,32573674944.92,1644599116.65,84506926.62,350578871.8,626634721.19,2791766984.94,310371860.38,24564308.95,45362211.88,1849478217.6,37125115461.93,3375675447.89,40500790909.82,35742208302.31,3369449959.57,39082422134.37,10346840469.12,7889537580.0,1408965271.68,10982731.94,1037354885.5,4310240718.68,4484391935.39,8794632654.07,233485088.33,1424969.6,43463879.97,13245237.57,8494630982.65,484846819.19,440760679.94,71366568.83,1544034,1299984
1061,2017,Cataluña,Barcelona,Hombre,Extranjero,100,2642431348.11,2175812183.84,102985443.22,6127550.15,6159336.43,16697645.46,230749784.16,54818346.4,72098.16,18665689.42,95626352.28,2514633244.47,194681396.18,2709314640.65,2399464718.44,194446652.6,2591054784.29,995195308.3,689812300.0,280610736.64,907321.66,23864950.0,286482221.64,302929310.89,589411532.53,12216363.33,84694.12,1870998.54,2765398.38,559854860.22,28898483.42,23048024.8,15075121.9,153647,123432
1062,2017,Cataluña,Barcelona,Mujer,Nacional,100,24739120540.82,20264546448.79,973597718.64,13787415.0,303453222.94,670959844.83,1080159471.64,187939342.78,8277849.53,43961194.88,1320380582.31,22834335961.45,2233993616.58,25068329578.03,22268674864.8,2231650583.33,24484584117.19,9012158943.08,6895225600.0,1298274453.61,11685171.07,806973718.4,2289326865.5,2391774217.66,4681101083.16,189246330.42,422807.79,37760337.18,13521604.41,4443746258.23,256727447.51,188273019.09,145614591.08,1196689,1155657
1063,2017,Cataluña,Barcelona,Mujer,Extranjero,100,1283149251.79,991951964.78,30006018.33,2043400.66,4212801.05,13210089.82,99371005.95,34750441.26,27902.03,7885892.02,34493392.81,1157733886.4,63199762.72,1220933649.12,1123914585.38,63116720.35,1185731387.16,558761583.09,417368700.0,129074116.46,880266.63,11438500.0,107837587.65,113672308.44,221509896.09,7131242.9,23177.17,995404.37,1540103.9,209002778.97,3552220.41,-2958804.6,13835281.67,80290,74651
1064,2017,Cataluña,Girona,Hombre,Nacional,100,3773066748.76,3207378290.86,145600117.4,3663701.59,38764548.51,89826176.12,341012531.62,41710916.7,8656895.2,5450213.45,166657534.7,3778686690.07,302184872.78,4080871562.85,3630988722.22,299686406.33,3925893391.13,1234029120.91,949353300.0,181219987.42,1285353.49,102170480.0,387932262.2,405239088.48,793171350.68,26450189.02,154477.26,3644176.73,1486494.74,761859892.11,39040885.37,33496861.34,9640131.97,183492,158217
1065,2017,Cataluña,Girona,Hombre,Extranjero,100,362757053.48,277477981.12,22190458.08,270630.7,1203397.56,3602595.39,25758979.06,8027780.2,4550.31,3577530.84,6399601.94,320652990.35,28699158.7,349352149.05,296745091.86,28597938.28,324784914.98,201079010.0,128007900.0,66623435.0,190875.0,6256800.0,23831129.46,25271149.56,49102279.02,2108115.89,2091.38,109049.19,451698.89,43094996.16,1459880.3,96342.43,3794087.87,29481,22559
1066,2017,Cataluña,Girona,Mujer,Nacional,100,2657613784.46,2120483388.03,90166651.05,2579757.9,33661843.14,86735881.07,128658858.99,31352089.55,2396887.23,4653293.19,112106105.4,2441822469.9,197284005.26,2639106475.16,2377604140.78,197068537.24,2572381900.64,1061959962.69,825033050.0,157756061.86,1316370.83,77854480.0,221911735.41,233495346.24,455407081.65,19641545.74,52925.12,3165825.04,1417717.4,432021724.01,21569152.18,13151390.87,17650213.31,143428,138717
1067,2017,Cataluña,Girona,Mujer,Extranjero,100,171174058.48,117987966.71,6209310.62,93276.92,889588.84,3261593.01,10410150.8,4160981.22,34017.61,1510784.92,5489901.15,138776630.14,10871453.1,149648083.24,133172264.95,10859029.74,143670274.63,104088381.0,74433850.0,25947631.0,172600.0,3534300.0,9296120.2,10002436.9,19298557.1,1129414.4,89.1,76908.5,183782.55,17215142.45,1153457.21,-52024.62,2671431.83,14138,13053
1068,2017,Cataluña,Lleida,Hombre,Nacional,100,2143900571.23,1802256231.95,85220322.4,2091282.15,24425974.99,39516425.36,185853260.31,14647716.8,58693394.3,3665596.61,63825949.87,2161423320.11,144138905.94,2305562226.05,2060551223.38,143603134.41,2199986965.26,763149011.0,591159200.0,101132886.0,1748925.0,69108000.0,214546133.67,224892032.17,439438165.84,14059402.81,1319265.57,2250730.54,713957.31,420882802.67,25358895.59,22523519.22,5231227.52,115247,96722
1069,2017,Cataluña,Lleida,Hombre,Extranjero,100,203554197.35,140170150.55,483960.98,2899.95,156369.81,194809.59,4855000.61,1669324.36,134217.04,1721174.34,391853.34,148988481.12,867987.6,149856468.72,137108507.98,863624.6,137760230.52,116070466.0,81215250.0,32039691.0,64525.0,2751000.0,6906938.72,7648799.25,14555737.97,1087760.35,0.0,34857.19,275272.1,13210956.31,-3281652.58,-3840429.34,2124276.76,18184,14600
1070,2017,Cataluña,Lleida,Mujer,Nacional,100,1480224070.79,1165001785.15,52033414.4,930864.91,19796622.76,33500382.87,65872945.04,10937207.95,12843862.29,2973005.45,41951260.16,1329745574.73,92457533.69,1422203108.42,1289450108.06,92209501.69,1380123456.19,624904012.5,485290050.0,86382450.0,1175012.5,52056500.0,116345174.39,122391423.56,238736597.95,10005624.3,38722.52,1830875.25,624173.6,226759123.38,4583963.65,239416.31,9529239.49,84039,80524
1071,2017,Cataluña,Lleida,Mujer,Extranjero,100,87188474.8,50521047.19,178173.06,34330.74,89740.58,157247.25,2343950.14,692910.99,245245.75,755732.31,273184.67,54978391.09,448228.04,55426619.13,52880787.37,443427.33,53230412.52,57621121.0,43069950.0,13381196.0,53975.0,1116000.0,2377139.12,2652294.15,5029433.27,421110.87,0.0,28990.91,76708.57,4531972.94,-1003387.43,-1469002.87,1262565.44,8165,7748
1072,2017,Cataluña,Tarragona,Hombre,Nacional,100,4437154381.39,3795600500.19,120051857.59,2348284.72,43263892.61,65125474.66,238417734.71,31254640.54,34184937.69,5677251.37,111285508.68,4246031339.16,219998930.48,4466030269.64,4037490618.44,219040570.82,4251081830.38,1426605068.71,1078142050.0,204052943.72,2170074.99,142240000.0,417189806.94,434859585.55,852049392.49,31762006.25,75574.18,3879137.11,1231206.88,815607539.15,-569073.7,-7572769.71,12014347.29,217578,177707
1073,2017,Cataluña,Tarragona,Hombre,Extranjero,100,320845262.83,233039720.16,2702935.99,222462.7,719647.66,1643294.25,14544766.77,6264507.08,232609.26,4490702.45,3871424.93,261543849.62,6512139.14,268055988.76,238352641.7,6466712.79,244282527.79,191310450.0,122505550.0,61043125.0,218275.0,7543500.0,16792570.19,17936746.31,34729316.5,1791615.75,5147.07,92959.36,245473.64,32343158.81,-3205469.49,-4821763.72,4352294.23,28907,21773
1074,2017,Cataluña,Tarragona,Mujer,Nacional,100,2691650443.89,2119431492.74,71524193.8,929712.13,33873620.78,61080597.71,94050598.8,23923070.57,11634067.25,5759705.61,84860694.61,2372486841.57,151788140.92,2524274982.49,2301836725.95,151456124.17,2450887391.28,1129915225.91,858314400.0,171828220.08,1837665.83,97934940.0,206080415.64,216825478.13,422905893.77,21514633.06,25964.33,3028071.26,1197805.51,398081355.46,6277539.68,-2963912.74,19939896.42,150761,144326
1075,2017,Cataluña,Tarragona,Mujer,Extranjero,100,144263039.86,93462114.39,1245760.22,92086.48,517860.96,1488223.56,4684877.9,3127578.2,51962.31,1702138.31,2110130.12,105605154.85,3245647.9,108850802.75,100407411.66,3238121.42,103368990.37,93029666.67,66501500.0,22802750.0,213916.67,3511500.0,6266953.81,6771600.05,13038553.86,879122.45,685.7,54184.35,124318.39,11940584.36,-577840.07,-1601367.67,2161351.85,12889,11806
1076,2017,Comunitat Valenciana,Alicante/Alacant,Hombre,Nacional,100,7139646954.1,5826421968.24,234150029.38,11976136.74,112188637.5,144742455.12,545926705.69,97145117.64,46984430.33,9387005.32,271276599.71,6873514802.19,493540283.17,7367055085.36,6449819830.31,492061006.29,6935835671.35,2798185082.52,2156467850.0,466949004.21,3593718.31,171174510.0,615486270.85,631095451.57,1246581722.42,52239022.17,213344.39,7514427.13,6418396.07,1182820329.39,4292459.65,-6818161.97,19841545.35,456110,358718
1077,2017,Comunitat Valenciana,Alicante/Alacant,Hombre,Extranjero,100,700694537.56,522208559.08,25955635.23,785193.28,4045481.78,10951549.75,66728073.22,15262968.24,203743.48,604256.19,24330024.28,625888550.81,49035897.58,674924448.39,584956951.48,48576847.84,631966580.94,395377210.0,315359600.0,70769825.0,198285.0,9049500.0,49225745.98,50676955.99,99902701.97,3148595.77,20542.93,221203.72,586562.07,93639205.62,36438775.59,34897365.28,3163181.31,63463,51051
1078,2017,Comunitat Valenciana,Alicante/Alacant,Mujer,Nacional,100,4696342015.89,3537222410.58,150562707.71,4293197.34,89262768.41,141864987.87,217646287.26,55659931.41,21506048.83,7272769.67,197037035.49,4127486712.81,338635058.06,4466121770.87,4005893559.66,338037503.0,4340775489.01,2189680461.74,1723370750.0,352711442.58,3186109.16,110412160.0,352495830.26,358714888.58,711210718.84,33494770.07,75583.56,6123637.93,5662206.43,668484761.17,12582137.13,-2089102.51,34025544.39,306543,291790
1079,2017,Comunitat Valenciana,Alicante/Alacant,Mujer,Extranjero,100,440267531.81,292886924.55,15065186.37,580441.24,3146328.16,9117779.49,30296850.34,9892196.42,211799.72,483110.31,20661985.47,349103990.46,34906236.43,384010226.89,336656398.9,34808799.61,370876159.79,284413933.33,236054000.0,42330650.0,251783.33,5777500.0,25306154.23,25830314.25,51136468.48,2111648.74,3440.78,200639.88,432648.59,47406634.45,14895145.81,13241970.08,3223993.06,41162,38396
1080,2017,Comunitat Valenciana,Castellón/Castelló,Hombre,Nacional,100,3208984762.59,2688457507.85,107295807.49,1786006.4,47500715.25,48456312.01,178158158.94,27700355.77,21832098.28,3076509.28,103330460.33,3051458817.85,202528444.68,3253987262.53,2904273265.44,202022031.4,3103542052.43,1104437627.5,843236550.0,163259975.0,1418002.5,96523100.0,299988766.5,309638328.71,609627095.21,19477210.48,119003.31,2335401.1,2745982.43,585614470.94,6054678.74,1545654.24,7329474.5,172264,139711
1081,2017,Comunitat Valenciana,Castellón/Castelló,Hombre,Extranjero,100,225847004.62,162879942.4,1163019.83,63851.43,465711.77,464867.46,10502079.18,4570580.33,223400.29,483845.99,1318029.01,180002794.5,2322618.47,182325412.97,164852949.76,2300745.04,166853689.66,124035850.0,85828050.0,34795950.0,128350.0,3283500.0,12236612.27,12790278.71,25026890.98,1213512.04,6511.35,63098.45,502987.45,22350901.6,-3559224.4,-4372133.45,1713259.05,20040,15268
1082,2017,Comunitat Valenciana,Castellón/Castelló,Mujer,Nacional,100,1827248918.04,1368400632.96,69312730.7,910498.62,40806970.74,46328614.52,74744118.14,22441576.09,10142754.74,2226948.41,69547302.3,1588137135.67,135066098.68,1723203234.35,1545014056.64,134831739.15,1678933983.69,854841587.5,668418200.0,120099650.0,1133737.5,65190000.0,137298541.4,139795164.34,277093705.74,11284838.91,50510.86,1975992.6,2364616.35,262482020.36,4225583.69,-1675615.63,12086299.32,116773,111723
1083,2017,Comunitat Valenciana,Castellón/Castelló,Mujer,Extranjero,100,98613763.33,58539407.44,649334.44,120460.31,377015.74,434930.97,2760290.37,2751993.77,132686.78,266216.54,715142.52,65681011.08,1444528.8,67125539.88,62570928.33,1435202.52,63862426.04,68378700.0,51301250.0,15252550.0,98400.0,1726500.0,3434037.22,3496403.34,6930440.56,525098.24,0.0,38889.12,224436.13,6206369.32,-1266951.6,-1847907.51,1200505.91,9896,9127
1084,2017,Comunitat Valenciana,Valencia/València,Hombre,Nacional,100,14072014216.05,11802669761.26,449387384.68,8243506.68,180876946.14,229506364.98,888046681.19,122915143.5,84280083.63,13597833.05,486826758.98,13469343493.72,895396823.64,14364740317.36,12754403199.64,892496495.39,13635692573.17,4930559787.89,3726739200.0,726334599.12,7911408.77,469574580.0,1315027766.3,1355880165.98,2670907932.28,90501010.42,331253.59,14465445.04,13058732.95,2555687957.64,13628668.47,-6703608.7,33356368.09,773778,615400
1085,2017,Comunitat Valenciana,Valencia/València,Hombre,Extranjero,100,573809192.01,406353676.09,8635930.29,328744.43,1693693.48,3851674.12,43955650.28,19354137.63,407136.89,941684.84,19019504.4,479065814.26,27249276.25,506315090.51,444898817.82,27124978.3,471179268.52,318930025.0,233497900.0,78089550.0,280575.0,7062000.0,37517534.42,39099849.51,76617383.93,2767895.02,8896.76,244845.79,1075462.57,70593976.85,-1822435.3,-3533571.32,3477518.52,51662,41533
1086,2017,Comunitat Valenciana,Valencia/València,Mujer,Nacional,100,8878010740.64,6873311517.33,290340088.31,5323067.8,147008659.98,237020939.94,363513260.82,76856122.75,34795198.11,11570335.12,419377993.12,7858834094.92,685999044.46,8544833139.38,7641992911.38,684849274.79,8321594881.75,3875663762.72,2977638250.0,574309679.12,6826763.6,316889070.0,711459955.03,725379583.0,1436839538.03,59041521.29,137424.59,12271141.94,12273383.65,1357702616.06,37363062.1,11002989.27,58989083.18,525213,500803
1087,2017,Comunitat Valenciana,Valencia/València,Mujer,Extranjero,100,270369134.65,173814250.64,7804955.04,120155.26,1186731.11,3256543.29,16136559.01,12052851.67,93524.15,628270.03,11518149.91,208640065.64,19181909.98,227821975.62,199061889.2,19128032.5,217853318.84,177632335.0,133661650.0,39986900.0,251785.0,3732000.0,15185877.11,15512976.99,30698854.1,1330323.05,4362.98,174770.36,612199.04,28150475.16,-499510.07,-2144332.77,3406846.7,25895,23751
1088,2017,Extremadura,Badajoz,Hombre,Nacional,100,2754107276.68,2139422730.06,43044051.75,1344507.72,36733499.32,39831877.31,214330222.76,23225508.46,98107128.9,8889175.4,58143175.88,2597733288.28,98512156.92,2696245445.2,2377593297.28,97789629.37,2471835269.41,1332442075.33,997036350.0,222826725.0,1678500.33,110900500.0,194266441.4,208314671.15,402581112.55,16259053.82,102307.92,2431953.15,933593.12,384063568.94,-2938949.47,-8346495.92,10583456.43,222027,164296
1089,2017,Extremadura,Badajoz,Hombre,Extranjero,100,22551699.86,15314421.51,150740.83,2965.28,70503.29,116799.69,3413388.13,950495.06,13159.44,144269.87,51961.35,20122569.68,205075.76,20327645.44,18483603.37,204332.28,18649658.73,15046975.0,10763500.0,3901425.0,8550.0,373500.0,1378455.48,1485270.73,2863726.21,76150.53,0.0,7555.11,7225.36,2616615.61,-209361.11,-310060.94,209099.83,2425,1920
1090,2017,Extremadura,Badajoz,Mujer,Nacional,100,1722872658.49,1257493469.71,25582312.89,496958.96,22972572.45,37226757.02,81100026.39,14409987.78,25098808.69,6007210.12,48016666.54,1466573483.87,72233831.31,1538807315.18,1416245964.02,71880589.25,1486644070.49,887530425.0,679103250.0,147523075.0,1361766.67,59542333.33,116880449.6,125144633.77,242025083.37,9826764.93,25718.47,2096675.43,408355.64,230412402.35,6896610.93,1070216.19,14598544.63,124270,115084
1091,2017,Extremadura,Badajoz,Mujer,Extranjero,100,12095862.72,6889829.21,329731.68,0.0,46746.95,141708.73,1496924.94,785959.04,45922.12,170022.05,1051231.85,9670438.07,1376574.19,11047012.26,9103360.94,1375766.85,10397223.83,10262950.0,7403550.0,2678575.0,9825.0,171000.0,760481.41,807697.29,1568178.7,45687.54,0.0,8698.21,3512.36,1469308.58,107247.62,-22531.58,276629.2,1471,1325
1092,2017,Extremadura,Cáceres,Hombre,Nacional,100,1704829044.22,1336604871.22,30852885.94,574276.92,21933883.45,23702736.73,119371521.36,14319166.55,51675027.66,5695748.34,34549694.42,1592889628.12,62972782.64,1655862410.76,1468349017.6,62575125.57,1528913315.54,799036200.17,617533900.0,113234050.14,908579.18,67359670.85,123040462.51,131961074.68,255001537.19,9793097.68,42840.21,1439167.54,495828.37,243983343.78,-1151231.26,-4232372.99,5051241.73,131696,100653
1093,2017,Extremadura,Cáceres,Hombre,Extranjero,100,23741759.36,14574646.84,121325.67,9652.92,86048.69,86814.51,1388963.45,890348.79,50909.63,100118.46,113807.29,17329230.11,246636.43,17575866.54,15586991.51,244731.07,15793564.44,18048175.0,11924200.0,5675025.0,28950.0,420000.0,1010644.0,1088477.26,2099121.26,48833.33,0.0,8497.35,6585.96,2004843.73,-205363.11,-322041.48,468519.37,2695,2121
1094,2017,Extremadura,Cáceres,Mujer,Nacional,100,1132435273.18,826732050.32,16523330.27,300242.73,15183375.1,22240652.13,53443933.98,10786321.3,17749137.13,4931714.18,28569024.38,962749241.74,43792328.06,1006541569.8,929116001.62,43582918.29,971660885.45,580771653.25,453836050.0,84602203.21,839229.18,41494170.86,74921450.22,80243692.85,155165143.07,6536825.04,4487.94,1379181.75,299329.42,147483353.03,3715812.77,259396.85,7874773.03,82312,76120
1095,2017,Extremadura,Cáceres,Mujer,Extranjero,100,10619348.16,5741704.7,97648.61,0.0,38708.73,79341.67,1150282.97,694374.33,45180.78,88327.75,160747.85,7954044.9,253696.49,8207741.39,7358449.0,251368.11,7601706.9,9949400.0,6756450.0,2889850.0,10600.0,292500.0,476322.52,511948.13,988270.65,26456.28,0.0,8569.59,2859.63,937257.18,-19169.26,-122999.48,269230.22,1374,1203
1096,2017,Galicia,"Coruña, A",Hombre,Nacional,100,6688520735.6,5636324319.81,182466755.47,3139293.65,55479454.99,93568402.79,378978209.94,45808693.26,20140962.82,7555148.1,136496076.9,6293721374.08,309202886.1,6602924260.18,5968475549.73,308039607.13,6268381266.31,2331864407.5,1804026550.0,281939735.0,13546812.7,232351309.8,589054265.1,600002370.06,1189056635.16,29162276.66,64111.21,5880702.93,6554954.98,1148886725.39,-8303221.07,-18036910.45,13842140.38,368136,295138
1097,2017,Galicia,"Coruña, A",Hombre,Extranjero,100,81961020.8,64387303.84,1082591.97,15530.16,133054.48,395571.76,6275334.48,1707238.26,8902.0,91953.42,8402786.23,73188822.59,9463559.5,82652382.09,69597812.19,9445244.53,78895416.92,34709200.0,26297150.0,7612650.0,44900.0,754500.0,7942452.11,8039357.03,15981809.14,236699.22,0.0,39304.68,122668.57,14901535.18,836941.05,669229.88,346877.8,5659,4653
1098,2017,Galicia,"Coruña, A",Mujer,Nacional,100,4374926293.89,3396980839.74,178542650.79,3050016.8,47441456.23,104143325.53,175088702.34,39479884.02,14761074.86,6285203.98,115655550.32,3827550548.29,290190820.88,4117741369.17,3732931224.32,289704106.04,4018674932.53,1887788999.49,1487553600.0,231309028.0,9415871.59,159510499.9,339098699.45,345011835.67,684110535.12,21530903.16,16717.59,5623259.31,4721847.12,653751392.38,11955039.97,-1590644.47,26957559.44,259931,248468
1099,2017,Galicia,"Coruña, A",Mujer,Extranjero,100,43018239.88,30017537.38,473006.28,21045.85,139904.14,243334.77,2255703.88,1607335.67,22008.56,108331.94,263660.82,34510069.73,704529.8,35214599.53,33353381.73,699508.61,33913936.86,23598825.0,17911650.0,5254725.0,34950.0,397500.0,2782385.9,2843232.51,5625618.41,137413.84,8400.0,34932.37,58196.65,5379308.25,-367649.44,-614289.53,471140.09,3445,3190
